geom,document_bbls,certificate_doc_id,pluto20v1_geom_match,crfn,document_date,recorded_datetime,modified_date,reel_yr,reel_nbr,reel_pg
"MULTIPOLYGON(((-73.9829994260424 40.7654797957126,-73.9831761385379 40.7652335473252,-73.9832364678014 40.7652589305202,-73.9830597566458 40.7655051798999,-73.9829994260424 40.7654797957126)),((-73.9828823451461 40.7657524023405,-73.9830597566458 40.7655051798999,-73.9831279850907 40.7655338853705,-73.983042096462 40.7656535812514,-73.9829957101748 40.7657182107852,-73.9829507751857 40.7657808251867,-73.9828823451461 40.7657524023405)),((-73.983042096462 40.7656535812514,-73.9831279850907 40.7655338853705,-73.9834561475304 40.7656719297854,-73.9833702604979 40.7657916259086,-73.983042096462 40.7656535812514)),((-73.9833306668979 40.7654823898389,-73.9833643825394 40.7654354055153,-73.9835652513727 40.7655198917091,-73.9835315346458 40.7655668760907,-73.9833306668979 40.7654823898389)),((-73.9826780027816 40.7656675290211,-73.9828560214338 40.7654194596082,-73.9829994260424 40.7654797957126,-73.9828218342951 40.7657272692749,-73.9826780027816 40.7656675290211)),((-73.9833001359425 40.7655249171194,-73.9833306668979 40.7654823898389,-73.9835315346458 40.7655668760907,-73.9835008829321 40.7656095681989,-73.9833001359425 40.7655249171194)),((-73.9832369950073 40.7654982917547,-73.9833688162244 40.7653146152551,-73.9834319902122 40.7653411946274,-73.9833981005023 40.7653884202813,-73.9833643825394 40.7654354055153,-73.9833306668979 40.7654823898389,-73.9833001359425 40.7655249171194,-73.9832369950073 40.7654982917547)),((-73.9831727230754 40.765471524811,-73.9833046948856 40.7652876367875,-73.9833688162244 40.7653146152551,-73.9832369950073 40.7654982917547,-73.9831727230754 40.765471524811)),((-73.9833981005023 40.7653884202813,-73.9834319902122 40.7653411946274,-73.9836328576627 40.7654256807042,-73.9835989680523 40.7654729064167,-73.9833981005023 40.7653884202813)),((-73.9825509618722 40.7656147628329,-73.9827293588098 40.7653661668761,-73.982792848786 40.7653928799206,-73.9826146415842 40.7656412112551,-73.9825509618722 40.7656147628329)),((-73.982792848786 40.7653928799206,-73.9827293588098 40.7653661668761,-73.9829060708181 40.7651199188985,-73.9829798541036 40.7651509638915,-73.9828031446547 40.7653972119814,-73.982792848786 40.7653928799206)),((-73.9828218342951 40.7657272692749,-73.9829994260424 40.7654797957126,-73.9830597566458 40.7655051798999,-73.9828823451461 40.7657524023405,-73.9828218342951 40.7657272692749)),((-73.9829957101748 40.7657182107852,-73.983042096462 40.7656535812514,-73.9833702604979 40.7657916259086,-73.983323874433 40.7658562555732,-73.9829957101748 40.7657182107852)),((-73.9829507751857 40.7657808251867,-73.9829957101748 40.7657182107852,-73.983323874433 40.7658562555732,-73.9832799040883 40.7659175266895,-73.9829507751857 40.7657808251867)),((-73.9830597566458 40.7655051798999,-73.9832364678014 40.7652589305202,-73.9833046948856 40.7652876367875,-73.9831727230754 40.765471524811,-73.9831279850907 40.7655338853705,-73.9830597566458 40.7655051798999)),((-73.9833643825394 40.7654354055153,-73.9833981005023 40.7653884202813,-73.9835989680523 40.7654729064167,-73.9835652513727 40.7655198917091,-73.9833643825394 40.7654354055153)),((-73.9831279850907 40.7655338853705,-73.9831727230754 40.765471524811,-73.9832369950073 40.7654982917547,-73.9833001359425 40.7655249171194,-73.9835008829321 40.7656095681989,-73.9834561475304 40.7656719297854,-73.9831279850907 40.7655338853705)),((-73.9826146415842 40.7656412112551,-73.982792848786 40.7653928799206,-73.9828031446547 40.7653972119814,-73.9828560214338 40.7654194596082,-73.9826780027816 40.7656675290211,-73.9826146415842 40.7656412112551)))",1010270006;1010270060;1010270063;1010270103;1010270058;1010270003;1010270101;1010270102;1010270001;1010270056;1010270009;1010270160;1010270062;1010270061;1010270005;1010271501;1010270002;1010270004;1010270057,2003091601633001,partial,2003000403506,2000-04-28 00:00:00+00,2003-10-01 00:00:00+00,2003-10-01 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8950881171499 40.8843004238038,-73.8952446924352 40.8842046029413,-73.895314973641 40.8840401486663,-73.8953368408123 40.8840355607066,-73.8954519447277 40.884050740977,-73.8956109402136 40.883964944225,-73.8956180153273 40.8839611253557,-73.8957846682798 40.8838130792289,-73.8961697317119 40.884076510706,-73.8961395993862 40.8841031767259,-73.8961121013777 40.884126598854,-73.8960698558451 40.8841610035413,-73.8960413645529 40.8841829965858,-73.8960202291383 40.8841991628969,-73.8960034813919 40.8842115267998,-73.8959867488659 40.8842225003624,-73.8959712238648 40.8842321639022,-73.8959515597499 40.8842437327406,-73.8959362334744 40.8842522609409,-73.8959149848311 40.884263418623,-73.8958813697621 40.8842795970663,-73.8958485610594 40.8842937816491,-73.8958185611424 40.8843054654048,-73.8957842716031 40.8843174181269,-73.8957432763785 40.8843298627511,-73.8957053191047 40.8843397004953,-73.8956662794403 40.8843482126324,-73.895624836587 40.884355543846,-73.8955847255106 40.8843610239481,-73.8955418768967 40.8843651706395,-73.8955129614321 40.8843669904644,-73.8954771996983 40.8843681629359,-73.8954463874158 40.8843682214752,-73.8954001638794 40.884366656871,-73.8953610305684 40.8843637713589,-73.8953272827998 40.8843601190006,-73.8952940503934 40.8843554477489,-73.895266484755 40.8843507474114,-73.895231026878 40.8843435689678,-73.8952001894424 40.8843362578348,-73.8951705194444 40.8843282471751,-73.8951318857113 40.8843163166493,-73.8951111000647 40.8843091605037,-73.8950881171499 40.8843004238038)))",2032630182;2032630190;2032630185,2003092300915001,partial,2004000201160,2003-09-15 00:00:00+00,2004-04-03 00:00:00+00,2004-04-03 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8927122570225 40.8190517363483,-73.8927653003326 40.8190004960795,-73.8928299743541 40.8189380229901,-73.8929036767376 40.8188668261296,-73.8929403272353 40.818831422903,-73.8929786397397 40.8187944129193,-73.8929943365497 40.8187792514097,-73.8930458586583 40.81872948011,-73.8933457872848 40.8189090937248,-73.8932785507148 40.8189740158847,-73.8932035688887 40.8190464184643,-73.8931298476805 40.8191176037904,-73.8930660107701 40.8191792421611,-73.8930129533395 40.8192304735486,-73.8927122570225 40.8190517363483)),((-73.8930458586583 40.81872948011,-73.8930500149452 40.8187254659471,-73.8931055591006 40.8186718100043,-73.8931616848779 40.8186175926631,-73.8932175197084 40.8185636559799,-73.8932732024902 40.81850986681,-73.8933290359547 40.8184559300708,-73.893385230226 40.8184016442448,-73.8930878154277 40.8182235341752,-73.8933267558898 40.8179927149119,-73.893924249543 40.8183505266881,-73.8933457872848 40.8189090937248,-73.8930458586583 40.81872948011)))",2027330008;2027330010;2027330001;2027330003;2027330006;2027330007;2027330009;2027330030;2027330032;2027330004,2003092301045001,partial,2004000090054,2003-10-08 00:00:00+00,2004-02-14 00:00:00+00,2004-02-14 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9424755348738 40.7607783676953,-73.9426320832881 40.7605269933093,-73.9427953124949 40.7605856207957,-73.9427530471346 40.7606534888556,-73.9426386613807 40.7608371628439,-73.9424755348738 40.7607783676953)),((-73.9425019684657 40.7609428932022,-73.9422291319017 40.7608445557642,-73.9423079653803 40.7607179707938,-73.9424755348738 40.7607783676953,-73.9426386613807 40.7608371628439,-73.9426009888487 40.7608976534961,-73.9425598283902 40.7609637471379,-73.9425019684657 40.7609428932022)))",4003550037;4003550033,2003092500109010,all,2004000070418,2003-08-14 00:00:00+00,2004-02-05 00:00:00+00,2004-02-05 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8036404919375 40.7594102902625,-73.8036416259676 40.7594020255411,-73.8036483587227 40.7593529620865,-73.8040209167011 40.7593816905013,-73.8040130502332 40.7594390187024,-73.8036404919375 40.7594102902625)),((-73.8036483587227 40.7593529620865,-73.8036495907789 40.7593439843306,-73.8036556881327 40.7592995501992,-73.8040282458155 40.7593282785905,-73.8040209167011 40.7593816905013,-73.8036483587227 40.7593529620865)))",4053930109;4053930009,2003092500109020,all,2004000070428,1999-07-20 00:00:00+00,2004-02-05 00:00:00+00,2004-02-05 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9984647401554 40.7303916487839,-73.9985222722222 40.7303238277425,-73.9985242999727 40.7303248291339,-73.9985577537495 40.7302853926903,-73.998499040177 40.730256401871,-73.9986096682636 40.7301259889212,-73.9989503576441 40.7302942021101,-73.9989499859383 40.7302946406543,-73.9987487419989 40.7305318730908,-73.9984647401554 40.7303916487839)),((-73.9987487419989 40.7305318730908,-73.9989499859383 40.7302946406543,-73.999029327711 40.7303338143689,-73.9988280863033 40.7305710478433,-73.9987487419989 40.7305318730908)))",1005410018;1005410033;1005410031,2003092500737001,partial,2003000391350,2003-07-30 00:00:00+00,2003-09-26 00:00:00+00,2003-09-26 00:00:00+00,0,0,0
,1013201038;1013201070;1013201068;1013201071;1013201169;1013201012;1013201232;1013201030;1013201059;1013201003;1013201215;1013201127;1013201048;1013201029;1013201136;1013201108;1013201035;1013201058;1013201034;1013201107;1013201019;1013201024;1013201205;1013201227;1013201229;1013201077;1013201131;1013201132;1013201004;1013201096;1013201133;1013201002;1013201026;1013201025;1013201147;1013201044;1013201036;1013201118;1013201250;1013201245;1013201052;1013201213;1013201061;1013201244;1013201146;1013201200;1013201242;1013201240;1013201239;1013201057;1013201008;1013201007;1013201221;1013201128;1013201129;1013201054;1013201226;1013201056;1013201165;1013201166;1013201082;1013201222;1013201134;1013201022;1013201148;1013201149;1013201001;1013201064;1013201150;1013201023;1013201141;1013201223;1013201081;1013201053;1013201224;1013201144;1013201178;1013201017;1013201016;1013201050;1013201172;1013201005;1013201015;1013201014;1013201013;1013201045;1013201167;1013201211;1013201168;1013201083;1013201225;1013201047;1013201037;1013201046;1013201049;1013201111;1013201203;1013201170;1013201031;1013201233;1013201069;1013201126;1013201032;1013201139;1013201140;1013201171;1013201080;1013201135;1013201202;1013201236;1013201235;1013201018;1013201065;1013201185;1013201210;1013201020;1013201021;1013201062;1013201063;1013201072;1013201089;1013201088;1013201087;1013201086;1013201085;1013201084;1013201188;1013201183;1013201163;1013201173;1013201123;1013201122;1013201174;1013201175;1013201124;1013201184;1013201138;1013201182;1013201119;1013201120;1013201181;1013201162;1013201142;1013201125;1013201180;1013201179;1013201028;1013201121;1013201090;1013201091;1013201092;1013201093;1013201186;1013201094;1013201095;1013201216;1013201160;1013201161;1013201198;1013201099;1013201197;1013201217;1013201100;1013201101;1013201027;1013201102;1013201103;1013201112;1013201164;1013201204;1013201113;1013201114;1013201196;1013201115;1013201116;1013201117;1013201194;1013201193;1013201187;1013201176;1013201043;1013201033;1013201042;1013201041;1013201040;1013201039;1013201011;1013201145;1013201079;1013201218;1013201220;1013201104;1013201105;1013201109;1013201230;1013201051;1013201201;1013201010;1013201143;1013201078;1013201106;1013201137;1013201009;1013201060;1013201191;1013201190;1013201189;1013201206;1013201073;1013201159;1013201074;1013201212;1013201006;1013201075;1013201207;1013201208;1013201209;1013201098;1013201158;1013201097;1013201156;1013201110;1013201055;1013201130;1013201155;1013201153;1013201152;1013201151;1013201067;1013201199;1013201076,2003092501876001,none,2004000054898,2003-07-07 00:00:00+00,2004-01-29 00:00:00+00,2004-01-29 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9453879079569 40.7830549178001,-73.9454303796695 40.7829965223722,-73.9451814567281 40.7828917452195,-73.9453184288693 40.7827034217235,-73.9457663652606 40.7828919688361,-73.9455869212237 40.7831386865579,-73.9453879079569 40.7830549178001)),((-73.9451814567281 40.7828917452195,-73.9454303796695 40.7829965223722,-73.9453879079569 40.7830549178001,-73.945205749606 40.7833053653158,-73.9449569954706 40.7832003509318,-73.9451814567281 40.7828917452195)))",1015580023;1015580026,2003093001041001,all,2004000294686,2003-09-18 00:00:00+00,2004-05-11 00:00:00+00,2004-05-11 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9239563453857 40.6706450578403,-73.9238667002329 40.6706401465728,-73.92377475371 40.6706351094395,-73.9236865513827 40.6706302773324,-73.9235957189179 40.670625300229,-73.9235576704234 40.6706232163752,-73.9235904049826 40.6702908847834,-73.9240553021461 40.670316353924,-73.9240239171971 40.6706349995987,-73.9240225687081 40.6706486856462,-73.9239563453857 40.6706450578403)))",3013810062;3013810063,2003101400502001,partial,2003000433310,2002-02-01 00:00:00+00,2003-10-24 00:00:00+00,2003-10-24 00:00:00+00,0,0,0
,1014730044;1014730043;1014730042,2003102100397004,none,2004000057761,2003-10-14 00:00:00+00,2004-01-30 00:00:00+00,2004-01-30 00:00:00+00,0,0,0
,1004050049;1004050048,2003102300214001,none,2003000436246,2003-09-19 00:00:00+00,2003-10-28 00:00:00+00,2003-10-28 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9355693649881 40.7949483243305,-73.9356121721012 40.7948894555426,-73.9359264093604 40.7950215647267,-73.9358836024402 40.79508043363,-73.9355693649881 40.7949483243305)),((-73.9344634332859 40.797563527107,-73.9345533947207 40.7974406527975,-73.9348773718097 40.7975773520552,-73.9347874107881 40.7977002266149,-73.9344634332859 40.797563527107)))",1017080048;1017950024,2003102401708001,all,2003000454854,2003-09-15 00:00:00+00,2003-11-17 00:00:00+00,2003-11-17 00:00:00+00,0,0,0
,1013081001;1013081002;1013081005,2003102701061001,none,2003000482177,2003-05-01 00:00:00+00,2003-12-02 00:00:00+00,2003-12-02 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9072085963213 40.8144003663136,-73.9072152347673 40.8143817682764,-73.9072322336299 40.8143341564384,-73.9072506603478 40.8142825403328,-73.9073220728279 40.8140825044862,-73.9072337058455 40.8140645081151,-73.9073285397964 40.8137988655315,-73.90774953695 40.8138846018434,-73.9075406098114 40.8144679812547,-73.9072085963213 40.8144003663136)))",2026420060;2026420064;2026420066;2026420061;2026420070;2026420068,2003110301592001,partial,2004000090048,2003-10-29 00:00:00+00,2004-02-14 00:00:00+00,2004-02-14 00:00:00+00,0,0,0
,1003941005;1003941002;1003941010;1003941008;1003941003;1003940047;1003941001;1003941009;1003941006;1003941004;1003941007,2003110602051002,none,2004000178965,2003-11-05 00:00:00+00,2004-03-24 00:00:00+00,2004-03-24 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9770835758741 40.7248297317677,-73.9772553969961 40.724596809516,-73.9771765380159 40.7245635038874,-73.9773511907187 40.7243267440754,-73.978254700961 40.7247064702776,-73.9781265108492 40.7248802496683,-73.977864393106 40.7247700880162,-73.9778336704656 40.7248117369582,-73.977508077122 40.7246748972788,-73.9773201526731 40.7249296495786,-73.9770835758741 40.7248297317677)),((-73.9762937308746 40.7244961331153,-73.9764660832409 40.724262494434,-73.9765241230516 40.7242870082381,-73.9766974841965 40.7240519997352,-73.9773511907187 40.7243267440754,-73.9771765380159 40.7245635038874,-73.9772553969961 40.724596809516,-73.9770835758741 40.7248297317677,-73.9762937308746 40.7244961331153)))",1003780001;1003780017,2003111001595002,all,2003000497236,2003-09-16 00:00:00+00,2003-12-09 00:00:00+00,2003-12-09 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9306586328516 40.8341060231964,-73.9311352998912 40.8332900222674,-73.9312604076059 40.8333304048387,-73.9310106990935 40.8342278695154,-73.9306586328516 40.8341060231964)))",2025270001;2025270007,2003111100677001,partial,2003000511313,2003-10-29 00:00:00+00,2003-12-16 00:00:00+00,2003-12-16 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9925876672751 40.7252653751455,-73.9926410501872 40.7251510562393,-73.9928203735617 40.7251990845065,-73.9927737494566 40.7253152148433,-73.9925908465056 40.7252662272317,-73.9925876672751 40.7252653751455)))",1005210074;1005210073,2003111200287004,partial,2004000024167,2003-10-27 00:00:00+00,2004-01-14 00:00:00+00,2004-01-14 00:00:00+00,0,0,0
,2052630180;2052630175,2003112002458004,none,2006000111489,2003-12-02 00:00:00+00,2006-02-27 00:00:00+00,2006-02-27 00:00:00+00,0,0,0
,1020340006;1020340009;1020340014;1020340012;1020340008;1020340005;1020340011,2003112401814003,none,2003000530760,2002-04-19 00:00:00+00,2003-12-24 00:00:00+00,2003-12-24 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9380756393792 40.8241334777266,-73.9379978349287 40.8241007317101,-73.938067796666 40.8240047791473,-73.9381740842825 40.8238590035747,-73.9382943647442 40.8239093913136,-73.938117982758 40.8241513005592,-73.9380756393792 40.8241334777266)),((-73.9385535257984 40.8243346141759,-73.9384709999742 40.8242998794703,-73.9386477680083 40.8240574386041,-73.9387675277992 40.8241076103518,-73.9385906295064 40.8243502296283,-73.9385535257984 40.8243346141759)),((-73.9386798493473 40.8243877809567,-73.9385906295064 40.8243502296283,-73.9387675277992 40.8241076103518,-73.9388843514224 40.8241565467393,-73.9387073252351 40.824399344423,-73.9386798493473 40.8243877809567)),((-73.9383553485475 40.8242512044356,-73.9385319910585 40.8240089374733,-73.9386477680083 40.8240574386041,-73.9384709999742 40.8242998794703,-73.9383553485475 40.8242512044356)))",1020340027;1020340021;1020340019;1020340022,2003120200798003,all,2003000537400,2003-10-22 00:00:00+00,2003-12-29 00:00:00+00,2003-12-29 00:00:00+00,0,0,0
